"WellReadingID","WellDeviceID","DateTime","CH4","CO2","O2","Ini Pressure","Adj Pressure","GasTemp","RefStaticPress","N2","AdjGasTemp"
"2926607","38","12/9/2022 8:38:00","40.3","31.6","4.4","21474836.44","-0.07","56.3","-0.1","NULL","56.3"
"2926608","70","12/9/2022 9:08:00","47.7","33.6","1.3","21474836.44","-0.08","61.9","-0.11","NULL","61.9"
"2926609","71","12/9/2022 9:16:00","57","37","0.2","21474836.44","-0.18","61.4","-0.21","NULL","61.4"
"2926610","72","12/9/2022 9:21:00","53.9","33.6","1.3","21474836.44","-0.18","74.4","-0.2","NULL","74.5"
"2926611","73","12/9/2022 9:27:00","54.6","32.6","0.1","21474836.44","-1.15","73.3","-1.16","NULL","73.4"
"2926612","74","12/9/2022 9:32:00","35.2","27.8","2.3","21474836.44","-0.07","77","-0.15","NULL","77"
"2926613","11","12/9/2022 9:37:00","16.7","22.6","2.1","21474836.44","-0.03","77.1","-0.05","NULL","77.1"
"2926614","10","12/9/2022 9:41:00","48.2","32.3","0.2","21474836.44","-0.04","66.9","-0.04","NULL","66.9"
"2926615","75","12/9/2022 9:44:00","43.3","29.6","2.3","21474836.44","-0.03","66","-0.04","NULL","66.1"
"2926616","76","12/9/2022 9:48:00","44.3","29.9","1.9","21474836.44","-0.01","61.9","-0.02","NULL","61.9"
"2926617","77","12/9/2022 9:52:00","42.1","28.6","2.7","21474836.44","-0.02","72","-0.03","NULL","72"
"2926618","78","12/9/2022 9:56:00","44.1","30.3","1.8","21474836.44","0.02","67","0.01","NULL","0"
"2926619","79","12/9/2022 9:59:00","36.8","26.4","3.1","21474836.44","-0.02","71.6","-0.03","NULL","71.6"
"2926620","80","12/9/2022 10:04:00","37.6","30.9","1.6","21474836.44","-0.35","69","-0.19","NULL","69"
"2926621","81","12/9/2022 10:08:00","38.8","31.1","0.2","21474836.44","-0.04","68","-0.07","NULL","68"
"2926622","82","12/9/2022 10:14:00","54.5","38.2","0.3","21474836.44","-0.1","70.7","-0.15","NULL","70.7"
"2926623","83","12/9/2022 10:18:00","59","38.2","0.2","21474836.44","-0.01","71.7","-0.02","NULL","71.7"
"2926624","84","12/9/2022 10:21:00","54.3","33.4","1.5","21474836.44","0.13","67.4","0.12","NULL","67.4"
"2926625","9","12/9/2022 10:30:00","18.5","21.9","1.2","21474836.44","-0.19","76.3","-0.22","NULL","76.3"
"2926626","85","12/9/2022 10:34:00","46.8","32.1","1.4","21474836.44","0.02","68.5","-0.06","NULL","68.5"
"2926627","8","12/9/2022 10:38:00","48.7","30.7","0.9","21474836.44","-0.04","69.5","-0.07","NULL","69.5"
"2926628","86","12/9/2022 10:42:00","51.3","34.8","0.1","21474836.44","-0.02","78","-0.03","NULL","78"
"2926629","87","12/9/2022 10:45:00","44.2","27","2.4","21474836.44","-0.04","74.5","-0.06","NULL","74.6"
"2926630","88","12/9/2022 10:49:00","48.2","30.3","3.6","21474836.44","0.32","60","0.29","NULL","60"
"2927008","95","12/12/2022 11:17:00","31.2","25.4","0.2","21474836.44","-0.19","75.2","-0.2","NULL","75.2"
"2927009","96","12/12/2022 11:20:00","51.3","34.6","0.1","21474836.44","0.18","61","0.18","NULL","61"
"2927010","93","12/12/2022 11:24:00","51","34.6","0.1","21474836.44","0.1","60.5","0.06","NULL","60.4"
"2927011","94","12/12/2022 11:28:00","12","18.2","4.4","21474836.44","-0.09","71.5","-0.15","NULL","71.5"
"2927021","78","12/12/2022 11:28:00","52","34.6","0.1","21474836.44","-0.07","50","-0.09","NULL","50"
"2927012","6","12/12/2022 11:33:00","4.4","21.8","0.2","21474836.44","0","60","-0.05","NULL","60"
"2927013","7","12/12/2022 11:42:00","8.5","21.2","0.1","21474836.44","-0.27","71.7","-0.36","NULL","71.9"
"2927014","90","12/12/2022 11:50:00","49.2","34.1","0.1","21474836.44","0.19","71.9","0.15","NULL","71.9"
"2927015","89","12/12/2022 11:56:00","54.6","36.8","0.1","21474836.44","0.1","64.4","0.05","NULL","64.6"
"2927016","91","12/12/2022 12:00:00","50.7","34.9","0.1","21474836.44","0.24","63.5","0.21","NULL","63.5"
"2927017","88","12/12/2022 12:04:00","51.7","32.6","2.9","21474836.44","0.29","50","0.27","NULL","50"
"2927018","92","12/12/2022 12:09:00","44.6","31.6","2","21474836.44","0.19","61.1","0.2","NULL","61.2"
"2927019","85","12/12/2022 12:20:00","48.5","33.2","1.2","21474836.44","0.18","60","0.14","NULL","60.1"
"2927020","84","12/12/2022 12:23:00","59","35.3","0.4","21474836.44","0.28","57.6","0.21","NULL","57.6"
"2927225","85","12/13/2022 8:27:00","49.4","33.1","1.3","21474836.44","-0.45","53.7","-0.51","NULL","53.7"
"2927226","84","12/13/2022 8:36:00","45.8","28.7","4.7","21474836.44","-0.37","51.7","-0.38","NULL","51.7"
"2927227","91","12/13/2022 8:49:00","47.1","32.6","0.8","21474836.44","-0.33","57.6","-0.36","NULL","57.7"
"2928518","89","12/13/2022 9:33:00","48.4","34","0.5","21474836.44","-0.71","46","-0.7","NULL","46"
"2928519","90","12/13/2022 9:40:00","46.2","32.1","0.1","21474836.44","-0.5","60","-0.5","NULL","60"
"2927228","88","12/13/2022 9:42:00","44.6","30","4.7","21474836.44","-0.41","48","-0.44","NULL","48"
"2927229","92","12/13/2022 9:53:00","44.6","31.7","1.3","21474836.44","-0.06","56","-0.14","NULL","56"
"2927230","93","12/13/2022 9:57:00","39.5","28.3","3.4","21474836.44","-0.27","75.9","-0.29","NULL","75.9"
"2927231","96","12/13/2022 10:00:00","45.7","32.2","0.9","21474836.44","-0.28","65.6","-0.32","NULL","65.5"
"2927232","6","12/13/2022 10:05:00","3","19.2","2.7","21474836.44","-1.39","68","-1.34","NULL","68"
"2927233","90","12/13/2022 10:12:00","42.1","29.4","1.5","21474836.44","-0.28","71.2","-0.29","NULL","71.2"
"2927234","89","12/13/2022 10:17:00","38.8","27.7","4.1","21474836.44","-0.43","68.5","-0.46","NULL","68.6"
"2928121","20","12/15/2022 8:31:00","18.1","24.6","1.5","21474836.44","0","51.2","-0.01","NULL","51.2"
"2928122","23","12/15/2022 8:42:00","23.5","25.8","0.7","21474836.44","-0.9","90","-0.8","NULL","90"
"2928123","25","12/15/2022 8:57:00","30.2","27.2","0","21474836.44","-0.97","81.4","-0.8","NULL","81.4"
"2928124","28","12/15/2022 9:02:00","57.5","37.9","0.8","21474836.44","-0.04","69.2","-0.07","NULL","69.3"
"2928125","31","12/15/2022 9:10:00","57.2","39.9","0","21474836.44","-0.07","52","-0.13","NULL","52"
"2928126","32","12/15/2022 9:15:00","41","35.1","0.2","21474836.44","-0.52","77.2","-0.55","NULL","77.1"
"2928127","34","12/15/2022 9:19:00","34.9","29.6","2.6","21474836.44","-0.23","73.9","-0.28","NULL","73.9"
"2928128","33","12/15/2022 9:23:00","55.6","39.3","0.4","21474836.44","-0.36","71.2","-0.39","NULL","71.3"
"2928129","30","12/15/2022 9:27:00","58.9","39.4","0.2","21474836.44","-0.09","57.2","-0.12","NULL","57.3"
"2928130","27","12/15/2022 9:34:00","56.6","37.2","0.6","21474836.44","-0.21","70.1","-0.32","NULL","70.2"
"2928131","22","12/15/2022 9:41:00","29.3","30.1","2.1","21474836.44","-0.11","63.5","-0.17","NULL","63.5"
"2928132","19","12/15/2022 9:47:00","8.2","21.7","0.6","21474836.44","-0.36","77.2","-0.37","NULL","77.2"
"2928133","4","12/15/2022 9:51:00","53.1","30.3","1.2","21474836.44","-0.47","68.5","-0.48","NULL","68.6"
"2928134","18","12/15/2022 10:03:00","12.9","23.1","0.7","21474836.44","-0.03","77.2","-0.08","NULL","77.2"
"2928520","44","12/15/2022 10:06:00","52.5","32.2","0.2","21474836.44","-0.88","72","-0.84","NULL","72"
"2928135","21","12/15/2022 10:07:00","40.9","30.1","0.6","21474836.44","-0.03","73.7","-0.04","NULL","73.8"
"2928136","24","12/15/2022 10:12:00","55.3","34","1.3","21474836.44","-0.48","78.1","-0.51","NULL","78.1"
"2928521","1","12/15/2022 10:14:00","61.1","38","0","21474836.44","-2.34","70","-2.17","NULL","70"
"2928137","26","12/15/2022 10:16:00","57.9","37.8","0.2","21474836.44","-0.17","59.5","-0.19","NULL","59.6"
"2928522","45","12/15/2022 10:19:00","60.2","39.5","0.3","21474836.44","-0.27","70","-0.26","NULL","70"
"2928138","29","12/15/2022 10:21:00","50.4","34.6","2.5","21474836.44","-0.02","61.2","-0.04","NULL","61.3"
"2928523","46","12/15/2022 10:24:00","59.1","37.8","0","21474836.44","-0.28","70","-0.27","NULL","70"
"2928139","35","12/15/2022 10:25:00","45.6","30.4","4.2","21474836.44","-0.16","73.7","-0.16","NULL","73.7"
"2928524","47","12/15/2022 10:28:00","42.3","31.4","0.5","21474836.44","-1.66","70","-1.49","NULL","70"
"2928140","36","12/15/2022 10:29:00","51.9","38.4","0.4","21474836.44","-0.28","68.3","-0.32","NULL","68.4"
"2928141","37","12/15/2022 10:33:00","44.9","32","0.9","21474836.44","-0.2","63.2","-0.21","NULL","63.2"
"2928525","48","12/15/2022 10:34:00","40.2","28.4","0.4","21474836.44","-0.13","65","-0.13","NULL","65"
"2928526","49","12/15/2022 10:38:00","55.9","37.5","0.2","21474836.44","-0.12","68","-0.15","NULL","68"
"2928142","38","12/15/2022 10:41:00","52.7","38.3","0.2","21474836.44","0.03","59","0.02","NULL","59"
"2928527","50","12/15/2022 10:42:00","60.8","38.8","0.4","21474836.44","-1.91","60","-1.88","NULL","60"
"2928528","51","12/15/2022 10:47:00","59.2","39","0.1","21474836.44","-1.01","78","-0.89","NULL","78"
"2928143","39","12/15/2022 10:52:00","59.7","39.1","0.1","21474836.44","0.17","70","0.16","NULL","70"
"2928144","40","12/15/2022 11:02:00","54.7","36.5","0.5","21474836.44","-2.29","66.6","-2.27","NULL","66.6"
"2929179","20","12/19/2022 9:24:00","15.3","22.7","2.7","21474836.44","-0.15","55.9","-0.2","NULL","55.9"
"2929180","38","12/19/2022 9:47:00","18.9","14.4","13.9","21474836.44","-0.56","53.8","-0.6","NULL","53.8"
"2929181","39","12/19/2022 10:14:00","17.2","12.7","15.1","21474836.44","-0.51","68","-0.5","NULL","68"
"2929182","41","12/19/2022 10:23:00","49","32.2","2.7","21474836.44","-0.41","68","-0.41","NULL","68"
"2929183","42","12/19/2022 10:30:00","33.1","25.6","4.7","21474836.44","-1.02","70","-0.98","NULL","70"
"2929184","17","12/19/2022 10:34:00","15.6","23.1","0.3","21474836.44","-0.91","73.7","-0.9","NULL","73.7"
"2929185","16","12/19/2022 10:38:00","13.7","24.6","0.3","21474836.44","-0.41","80.9","-0.41","NULL","80.9"
"2929186","43","12/19/2022 11:07:00","34.8","28","4.7","21474836.44","-0.14","63.3","-0.15","NULL","63.3"
"2929187","38","12/19/2022 11:21:00","38.9","28.8","4.8","21474836.44","-0.02","61.7","-0.03","NULL","61.7"
"2929188","39","12/19/2022 11:25:00","52.8","35.1","1.8","21474836.44","-0.01","78","-0.01","NULL","78"
"2929189","52","12/19/2022 11:36:00","44.9","31.1","0.6","21474836.44","-0.26","79.9","-0.3","NULL","79.9"
"2929190","53","12/19/2022 11:40:00","35.1","30.1","1.6","21474836.44","-0.07","70","-0.11","NULL","70"
"2929191","15","12/19/2022 11:44:00","9.2","18.2","4.5","21474836.44","-0.05","78.2","-0.07","NULL","78.2"
"2929192","14","12/19/2022 11:48:00","3.5","19.6","1.4","21474836.44","-0.1","78.8","-0.14","NULL","78.8"
"2929193","5","12/19/2022 12:08:00","34.9","30.3","0.2","21474836.44","-1.02","77.3","-1.1","NULL","77.3"
"2929194","54","12/19/2022 12:13:00","47.7","34.2","0.1","21474836.44","-0.04","76.2","-0.06","NULL","76.2"
"2929195","55","12/19/2022 12:17:00","40.1","32.2","0.1","21474836.44","-0.01","68","-0.03","NULL","68"
"2929196","56","12/19/2022 12:24:00","39.6","31","1.6","21474836.44","-0.03","68","0","NULL","68"
"2929400","56","12/20/2022 11:02:00","52.3","35","0.1","21474836.44","-0.06","52.3","-0.1","NULL","52.7"
"2929401","57","12/20/2022 11:08:00","46.3","32.7","2.3","21474836.44","-0.06","70.2","-0.09","NULL","70.2"
"2929670","2","12/21/2022 8:20:00","39.8","30","0.2","21474836.44","-0.22","72","-0.21","NULL","72"
"2929671","58","12/21/2022 8:40:00","30.8","25.8","3.7","21474836.44","-0.13","64.5","-0.13","NULL","64.5"
"2929672","59","12/21/2022 8:54:00","36.4","26.8","0.1","21474836.44","-0.82","52","-0.7","NULL","52.1"
"2929673","60","12/21/2022 9:00:00","43.4","30.1","4","21474836.44","-0.22","61","-0.23","NULL","61"
"2929674","61","12/21/2022 9:04:00","43.8","27.3","4.8","21474836.44","-0.19","54.5","-0.25","NULL","54.5"
"2929675","62","12/21/2022 9:07:00","49.4","33","1.8","21474836.44","-0.16","54.6","-0.19","NULL","54.6"
"2929676","63","12/21/2022 9:11:00","33.7","28.1","3.1","21474836.44","-0.18","65.4","-0.24","NULL","65.4"
"2929677","13","12/21/2022 9:25:00","27.3","28.4","0","21474836.44","-0.11","68.7","-0.16","NULL","68.7"
"2929678","12","12/21/2022 9:35:00","8.8","22.6","0","21474836.44","-0.24","79.1","-0.24","NULL","79.1"
"2929679","64","12/21/2022 9:45:00","39.2","30.5","0.1","21474836.44","-0.69","73.8","-0.52","NULL","73.8"
"2929680","3","12/21/2022 9:49:00","42.6","30.7","2.5","21474836.44","-0.25","69.9","-0.28","NULL","70"
"2929681","65","12/21/2022 9:54:00","56.6","37","0.1","21474836.44","-0.15","32764","-0.23","NULL","84.6"
"2929682","66","12/21/2022 9:59:00","58.8","35.1","0.1","21474836.44","-1.34","63.4","-1.33","NULL","63.4"
"2929683","67","12/21/2022 10:05:00","50.7","34.3","0","21474836.44","-0.15","61.1","-0.17","NULL","61.2"
"2929684","68","12/21/2022 10:23:00","29.2","26.2","0.9","21474836.44","-0.02","71.8","-0.02","NULL","71.5"
"2929685","69","12/21/2022 10:36:00","35.9","30","0.2","21474836.44","-0.06","68.8","-0.09","NULL","68.9"
"2929689","70","12/21/2022 10:41:00","50.6","34.2","0.4","21474836.44","0.25","81.3","0.23","NULL","81.3"
"2929686","71","12/21/2022 10:43:00","55.8","36.7","0","21474836.44","-0.03","70.9","-0.08","NULL","70.4"
"2929690","72","12/21/2022 10:48:00","57.9","35","0.2","21474836.44","0.23","75.3","0.23","NULL","75.3"
"2929691","74","12/21/2022 10:55:00","40.4","30.7","0.4","21474836.44","-0.44","73","-0.44","NULL","73"
"2929687","73","12/21/2022 10:58:00","45.4","27.8","2.8","21474836.44","-0.09","75.7","-0.14","NULL","75.7"
"2929692","11","12/21/2022 10:59:00","18.3","24.3","0.3","21474836.44","-0.48","76","-0.61","NULL","76"
"2929693","10","12/21/2022 11:02:00","48","31.8","0.2","21474836.44","0.45","64","0.47","NULL","64"
"2929688","75","12/21/2022 11:04:00","47","32","0.3","21474836.44","0.33","74.4","0.31","NULL","74.5"
"2929694","76","12/21/2022 11:08:00","53","31.8","0.2","21474836.44","0.52","68","0.52","NULL","68"
"2929924","65","12/22/2022 8:14:00","55.8","36.2","0.8","21474836.44","-0.29","80.7","-0.3","NULL","80.8"
"2929925","70","12/22/2022 8:31:00","40.3","29.3","3.9","21474836.44","-0.27","54.5","-0.27","NULL","54.5"
"2929926","72","12/22/2022 8:41:00","44","28.7","4.5","21474836.44","-0.4","72.1","-0.4","NULL","72.2"
"2929927","10","12/22/2022 8:48:00","36.2","25","5.1","21474836.44","-0.25","69.1","-0.24","NULL","69.1"
"2929928","75","12/22/2022 8:51:00","37","25.7","5","21474836.44","-0.21","65.4","-0.21","NULL","65.4"
"2929929","77","12/22/2022 9:05:00","40.3","27.7","3.3","21474836.44","-0.34","69","-0.34","NULL","69"
"2929930","78","12/22/2022 9:13:00","44.6","29.6","2.2","21474836.44","-0.44","59","-0.38","NULL","59"
"2929931","79","12/22/2022 9:19:00","41.4","30.2","0.1","21474836.44","-0.66","69.1","-0.45","NULL","69.1"
"2929932","80","12/22/2022 9:25:00","32.4","27.2","4","21474836.44","-0.43","71","-0.43","NULL","71"
"2929933","81","12/22/2022 9:29:00","30.8","25.6","3.3","21474836.44","-0.41","67","-0.41","NULL","67"
"2929934","82","12/22/2022 9:35:00","46.8","33.8","2.8","21474836.44","0.04","66.4","-0.37","NULL","66.4"
"2929935","83","12/22/2022 9:43:00","57.6","37.7","0.5","21474836.44","-0.36","67.7","-0.36","NULL","67.7"
"2929936","84","12/22/2022 9:51:00","49.7","31.6","2.7","21474836.44","-0.24","64.2","-0.25","NULL","64.2"
"2929937","85","12/22/2022 9:58:00","39.6","27.6","4.1","21474836.44","-0.21","64.3","-0.2","NULL","64.4"
"2929938","9","12/22/2022 10:03:00","13.4","17.7","4.3","21474836.44","-0.51","75.7","-0.51","NULL","75.8"
"2929940","86","12/22/2022 10:08:00","49.3","34.2","0.8","21474836.44","-0.33","76","-0.17","NULL","76"
"2929941","87","12/22/2022 10:16:00","52.6","31.4","0","21474836.44","-0.57","72","-0.5","NULL","72"
"2929939","8","12/22/2022 10:30:00","17.4","22.9","0.1","21474836.44","-0.48","79.1","-0.46","NULL","79.1"
"2930043","10","12/23/2022 8:20:00","34.9","25.9","3.8","21474836.44","-0.29","70","-0.3","NULL","70"
"2930044","75","12/23/2022 8:31:00","47.4","33.2","0.1","21474836.44","-0.37","67.9","-0.39","NULL","67.9"
"2930045","76","12/23/2022 8:39:00","40.6","29.6","1.6","21474836.44","-0.4","56.7","-0.41","NULL","56.7"
"2930046","82","12/23/2022 8:54:00","43.7","31.8","4.1","21474836.44","-0.45","64.2","-0.47","NULL","64.3"
"2930101","88","12/27/2022 8:17:00","47.2","31.2","4","21474836.44","-0.16","59","-0.18","NULL","59"
"2930102","89","12/27/2022 8:24:00","43.3","30.4","3","21474836.44","-0.16","63.5","-0.17","NULL","63.5"
"2930103","90","12/27/2022 8:28:00","43.7","30.6","1.9","21474836.44","-0.04","71","-0.04","NULL","71.1"
"2930104","91","12/27/2022 8:32:00","48","33.8","0.9","21474836.44","-0.02","56.3","-0.02","NULL","56.3"
"2930105","92","12/27/2022 8:44:00","49.6","34.7","0.2","21474836.44","-0.2","58.4","-0.05","NULL","58.4"
"2930106","96","12/27/2022 8:50:00","49.7","34.3","0.1","21474836.44","0.04","57.8","0.03","NULL","57.8"
"2930107","93","12/27/2022 8:59:00","49.5","34.2","0.1","21474836.44","0.03","57.9","0.02","NULL","57.9"
"2930108","94","12/27/2022 9:05:00","12.8","21.2","0.3","21474836.44","-1.84","72.5","-1.9","NULL","72.5"
"2930109","6","12/27/2022 9:09:00","2.5","17.5","3.7","21474836.44","-0.14","62","-0.14","NULL","62"
"2930110","7","12/27/2022 9:14:00","6.4","19.3","1.3","21474836.44","-0.29","74.4","-0.3","NULL","74.5"
"2930111","95","12/27/2022 9:20:00","29.9","24.9","0.1","21474836.44","-0.42","74.5","-0.42","NULL","74.5"
"2930112","96","12/27/2022 9:26:00","49","33.7","0.2","21474836.44","-0.01","59.5","-0.01","NULL","59.5"
"2930113","93","12/27/2022 9:30:00","48.4","33.5","0.4","21474836.44","-0.03","58.5","-0.03","NULL","58.5"
"2930357","20","12/28/2022 8:52:00","16.7","23","2.6","21474836.44","-0.18","52","-0.16","NULL","52"
"2930358","25","12/28/2022 8:58:00","26.9","25.6","0.1","21474836.44","-2.18","79","-2.05","NULL","79"
"2930345","23","12/28/2022 9:01:00","21.8","25.2","1.4","21474836.44","-1.05","80","-1.08","NULL","80"
"2930359","28","12/28/2022 9:01:00","59.4","38.6","0.1","21474836.44","-0.3","70","-0.32","NULL","70"
"2930360","31","12/28/2022 9:08:00","56.5","39.8","0.2","21474836.44","-0.26","62","-0.27","NULL","62"
"2930346","32","12/28/2022 9:12:00","40.9","35.2","0.5","21474836.44","-0.86","75.7","-0.86","NULL","75.7"
"2930361","34","12/28/2022 9:17:00","42.7","34.5","0.1","21474836.44","-0.5","79","-0.48","NULL","79"
"2930347","33","12/28/2022 9:20:00","56.5","40.1","1.1","21474836.44","-0.66","72.5","-0.69","NULL","72.5"
"2930362","30","12/28/2022 9:23:00","58.5","39.1","0.3","21474836.44","-0.42","69","-0.42","NULL","69"
"2930348","27","12/28/2022 9:28:00","59.2","38.8","0.3","21474836.44","-0.53","73.7","-0.53","NULL","73.6"
"2930363","4","12/28/2022 9:31:00","56.4","32","0.1","21474836.44","-0.84","52","-0.84","NULL","52"
"2930349","22","12/28/2022 9:36:00","40","34.7","0.5","21474836.44","-0.92","82.8","-1.4","NULL","82.8"
"2930364","19","12/28/2022 9:40:00","8.6","22","0.1","21474836.44","-1.16","79","-1.3","NULL","79"
"2930350","18","12/28/2022 9:44:00","13.7","23.9","0.4","21474836.44","-0.59","81.4","-0.66","NULL","81.4"
"2930365","21","12/28/2022 9:47:00","44.2","31.7","0","21474836.44","-0.41","66","-0.48","NULL","66"
"2930366","24","12/28/2022 9:54:00","57.6","34.6","0.1","21474836.44","-0.91","79","-0.91","NULL","79"
"2930367","26","12/28/2022 9:59:00","58.5","38.5","0.1","21474836.44","-0.26","64.9","-0.3","NULL","65"
"2930368","29","12/28/2022 10:04:00","57.9","39","0.3","21474836.44","-0.33","66.2","-0.33","NULL","66.2"
"2930369","35","12/28/2022 10:13:00","58.8","38.1","0.1","21474836.44","-0.45","77.2","-0.46","NULL","77.2"
"2930370","36","12/28/2022 10:19:00","52.7","38.7","0.2","21474836.44","-0.45","71.1","-0.46","NULL","71.1"
"2930371","37","12/28/2022 10:23:00","49","34.4","0.1","21474836.44","-0.38","68.1","-0.38","NULL","68.1"
"2930372","38","12/28/2022 10:28:00","43.5","32.8","3.5","21474836.44","-0.25","64","-0.25","NULL","63.9"
"2930373","39","12/28/2022 10:34:00","50.5","34.3","2.6","21474836.44","-0.35","72","-0.36","NULL","72"
"2930374","40","12/28/2022 10:37:00","54.8","37","0.6","21474836.44","-0.49","65.5","-0.54","NULL","65.5"
"2930375","41","12/28/2022 10:43:00","55.6","35.8","0.1","21474836.44","-0.38","75.6","-0.38","NULL","75.6"
"2930351","17","12/28/2022 10:50:00","19.7","24","0.3","21474836.44","-0.72","72","-0.56","NULL","72"
"2930352","16","12/28/2022 10:55:00","16","24.9","0.2","21474836.44","-0.23","80","-0.26","NULL","80"
"2930376","42","12/28/2022 10:56:00","42.9","32.8","0.1","21474836.44","-3.35","40.4","-3.29","NULL","40.3"
"2930353","43","12/28/2022 11:01:00","47.7","37.7","0.1","21474836.44","-0.02","70.9","-0.02","NULL","70.9"
"2930354","44","12/28/2022 11:05:00","53.3","32.2","0.1","21474836.44","-0.3","72","-0.3","NULL","72"
"2930377","1","12/28/2022 11:12:00","59","37.8","0.2","21474836.44","-1.9","75.8","-3.13","NULL","75.8"
"2930355","45","12/28/2022 11:15:00","59.6","40.1","0.3","21474836.44","-0.09","72","-0.09","NULL","72"
"2930378","46","12/28/2022 11:17:00","57.3","37.5","0.2","21474836.44","-0.14","72.7","-0.14","NULL","72.7"
"2930356","47","12/28/2022 11:20:00","43.1","31.8","0.5","21474836.44","-1.26","70","-1.26","NULL","70"
"2930379","48","12/28/2022 11:22:00","40.7","28.4","0","21474836.44","0.04","-14.3","0.06","NULL","-14.8"
"2930444","48","12/29/2022 8:09:00","33.5","23.5","4.1","21474836.44","-0.43","52","-0.45","NULL","52"
"2930445","42","12/29/2022 8:23:00","43.9","33","0.1","21474836.44","-4.66","68","-4.03","NULL","68"
"2930446","49","12/29/2022 10:26:00","53.4","36","0.9","21474836.44","-0.31","70.4","-0.31","NULL","70.4"
"2930447","50","12/29/2022 10:31:00","54.5","36.6","0.6","21474836.44","-0.85","61.7","-0.77","NULL","61.7"
"2930448","51","12/29/2022 10:43:00","56","38.4","0.8","21474836.44","-0.34","78.4","-0.4","NULL","78.3"
"2930449","52","12/29/2022 10:46:00","47.1","32.1","0.6","21474836.44","-0.37","79.6","-0.37","NULL","79.6"
"2930450","53","12/29/2022 10:50:00","39.4","33.5","0.2","21474836.44","-0.13","70","-0.15","NULL","70"
"2930451","15","12/29/2022 10:53:00","12.9","23.5","0.3","21474836.44","-0.29","78.8","-0.34","NULL","78.8"
"2930452","14","12/29/2022 10:57:00","4.3","21.5","0.1","21474836.44","-0.1","82.2","-0.13","NULL","82"
"2930453","5","12/29/2022 11:06:00","36.1","31.3","0.2","21474836.44","-2","78.6","-1.34","NULL","78.6"
"2930454","54","12/29/2022 11:10:00","49.1","34.9","0.3","21474836.44","-0.21","76.8","-0.21","NULL","76.7"
"2930455","55","12/29/2022 11:13:00","51.6","36.8","0.1","21474836.44","-0.19","68","-0.21","NULL","68"
"2930456","56","12/29/2022 11:17:00","51.5","36.7","0.4","21474836.44","-0.11","62.6","-0.1","NULL","62.6"
"2930457","57","12/29/2022 11:21:00","53.3","37.8","0.1","21474836.44","-0.35","69.4","-0.26","NULL","69.4"
"2930458","2","12/29/2022 11:25:00","38.9","30","0.1","21474836.44","-0.16","74","-0.18","NULL","74"
"2930459","58","12/29/2022 11:29:00","36.3","30.7","0.1","21474836.44","-0.01","66.2","-0.01","NULL","66.2"
"2930460","59","12/29/2022 11:32:00","35.5","26.2","0.1","21474836.44","-1.11","60.8","-1.05","NULL","60.8"
"2930461","60","12/29/2022 11:36:00","41.6","32.1","0.1","21474836.44","-0.07","60","-0.07","NULL","60"
"2930462","61","12/29/2022 11:40:00","29","29","0.1","21474836.44","-0.03","62.4","-0.04","NULL","62.4"
"2930463","62","12/29/2022 11:43:00","31.9","29.5","0.6","21474836.44","-0.09","62.6","-0.09","NULL","62.6"
"2930464","63","12/29/2022 11:47:00","34.8","28.2","3.4","21474836.44","-0.01","69.1","-0.01","NULL","69.1"
"2930465","13","12/29/2022 11:50:00","25.1","25.2","2.9","21474836.44","-0.31","64.3","-0.29","NULL","64.3"
"2930466","12","12/29/2022 11:54:00","5.8","19.3","2.5","21474836.44","-0.1","79.1","-0.09","NULL","79.1"
"2930467","64","12/29/2022 12:00:00","39.5","30.6","0","21474836.44","-1.75","74.2","-1.68","NULL","74.2"
"2930468","3","12/29/2022 12:04:00","50","35.1","0","21474836.44","-0.07","71.4","-0.06","NULL","71.4"
"2930469","65","12/29/2022 12:08:00","56.6","37.2","0.1","21474836.44","-0.11","88.6","-0.15","NULL","88.6"
"2930470","66","12/29/2022 12:11:00","52.8","34.1","0","21474836.44","-1.17","66.2","-1.14","NULL","66.2"
"2930471","67","12/29/2022 12:16:00","51.5","34.6","0","21474836.44","-0.07","66","-0.08","NULL","66"
"2930926","68","12/30/2022 7:45:00","25.3","23.6","2.8","21474836.44","-0.36","67.7","-0.36","NULL","67.7"
"2930927","69","12/30/2022 7:52:00","34.9","29.7","0.4","21474836.44","-0.55","67.9","-0.52","NULL","67.9"
"2930928","70","12/30/2022 7:58:00","46.5","33","1.5","21474836.44","-0.39","60.2","-0.39","NULL","60.2"
"2930929","71","12/30/2022 8:03:00","53","34.9","1.5","21474836.44","-0.48","59","-0.48","NULL","59.1"
"2930930","72","12/30/2022 8:08:00","57.4","35.4","0.5","21474836.44","-0.5","71.1","-0.48","NULL","71.3"
"2930931","73","12/30/2022 8:15:00","55.3","32.7","0.2","21474836.44","-0.84","69.5","-0.78","NULL","69.6"
"2930932","74","12/30/2022 8:20:00","40","31.6","0","21474836.44","-0.69","74","-0.67","NULL","74"
"2930933","11","12/30/2022 8:23:00","14.4","24.7","0.1","21474836.44","-1.66","81.5","-1.68","NULL","81.5"
"2930934","10","12/30/2022 8:29:00","41.3","31.1","0","21474836.44","-0.32","70","-0.32","NULL","70"
"2930935","75","12/30/2022 8:32:00","48","33.5","0.1","21474836.44","-0.26","71.8","-0.25","NULL","71.8"
"2930936","76","12/30/2022 8:37:00","42.6","31.3","0.6","21474836.44","-0.42","64.4","-0.49","NULL","64.4"
