"index","Time (s)","Vibration (mm/s)","Temperature (Celsius)","Current (Amps)","Ambient Temp (Celsius)","Humidity (%)","Operating Hours","Load Level","Duty Cycle","Equipment Age (Years)","Failure Label"
"568","2840","2.9550915879187","52.005958646843","4.5351713586586","29.992442947976","79.066719726641","5311.1430879605","1.1685893157205","1","9.6650835263351","Normal"
"569","2845","2.2002519873473","60.951879043245","5.7613419142191","20.99411869493","67.433545131894","9297.5221864208","0.63184291850057","3","5.4984038583075","Normal"
"570","2850","0.50655161048274","60.166828325706","4.6966251667557","15.055422512751","46.017938660626","4900.7541348041","1.1224328009078","4","3.7371249818815","Normal"
"571","2855","2.6897963403229","54.745427870419","5.3035762910703","20.995126361028","74.479732065206","8780.9228238261","0.60038192972535","3","2.2773275200078","Normal"
"572","2860","4.4625377968644","56.797414746582","4.8613337905252","22.499048957198","74.073054866665","8383.0497822204","0.66923120461648","2","4.7717854677963","Warning"
"573","2865","3.7719333065775","65.204379114519","5.0996646685718","29.424884276267","45.613835160065","9253.7052483778","1.1206670760752","2","7.3904606920051","Warning"
"574","2870","0.72453275899202","63.33193274834","4.8259270990354","17.589816960825","52.566833973651","291.98351566184","0.94560250150192","5","3.7393952917971","Normal"
"575","2875","0.50729434679594","56.022543650583","4.162456317915","23.198834612537","52.397072100591","7678.2545829321","0.56936001114929","2","7.1506404251278","Normal"
"576","2880","2.2646084188092","65.209859492211","5.5770530882721","25.101191356172","67.432344447516","6586.9214180043","1.0124455869776","2","4.7806315377204","Warning"
"577","2885","2.7972965718979","51.312808502999","4.3287872425557","17.038052936961","61.91914518866","5965.4098299959","1.1101950210899","3","2.9902476563029","Normal"
"578","2890","1.0234839071839","63.015624339869","4.6372259273639","24.734380753355","44.261197793278","7111.2125784407","0.80571840328216","2","5.3519939586535","Normal"
"579","2895","2.9586567995464","50.122304716381","5.8062375724856","24.532893450994","62.332065940791","877.99401943358","1.024194251374","5","6.8387319095506","Normal"
"580","2900","1.6728932832771","50.838845442144","4.8519092243629","29.482463622691","46.872649675454","3973.4453220263","0.94344320503972","5","2.2417096337667","Normal"
"581","2905","3.6215746402715","63.581693624983","5.634256993802","25.158442499325","57.721289027063","4325.3263780619","0.84036248321364","2","5.1717532797695","Warning"
"582","2910","1.6471297815234","64.17118763151","4.7422468052267","18.587179374763","54.286801407627","3871.5687339444","0.98523243512061","3","5.2004839454944","Normal"
"583","2915","2.9064600316124","63.056403887907","4.1510054800168","26.943470239355","61.339965990526","150.43251765945","0.65331547909531","3","6.2275124977992","Normal"
"584","2920","2.1995369806645","67.327593346084","4.8936555656594","26.945507590944","48.172959347238","6101.9185832201","1.0205195448839","3","1.193452539837","Warning"
"585","2925","2.7197273231331","57.786139506084","4.3671689357595","16.774888315997","49.861256022027","3007.278887322","1.0304370241565","4","6.5308945337347","Normal"
"586","2930","1.5617692056292","56.087526153675","5.0450286141031","24.461935997339","69.133219012154","4704.7450249526","0.68726054293689","3","9.8642974097113","Normal"
"587","2935","4.1217396295681","57.823388219934","5.7675149906809","16.782648197864","40.858263843859","4893.4402182478","1.028380418886","4","9.3646437682568","Warning"
"588","2940","4.7348639838565","68.817463104521","5.2614924699269","15.52887344852","51.565399520719","670.81370720219","0.54404036360064","1","7.3493670333428","Warning"
"589","2945","1.1125680764637","62.416881168017","5.6244054466147","26.611600991941","55.442666109928","7624.7915624287","0.50651824582363","4","8.3581949112684","Normal"
"590","2950","3.3143786867119","66.972183454868","4.8104472543071","23.046460234649","57.500724742469","3298.5463258045","0.77257620572352","3","2.5089804293336","Warning"
"591","2955","3.3781197939695","56.183975982538","4.4122680398342","28.311439078658","51.096049578589","5380.6882897001","0.63295560943561","3","4.4422515126402","Warning"
"592","2960","2.0068200277284","63.599194443805","5.2711692897601","17.673827707315","57.774003721092","233.87594938549","0.74467364663374","1","1.650410877489","Normal"
"593","2965","3.3369927349014","58.897025755533","4.8551121081617","26.429589100223","55.970622534993","3495.9770712252","0.63535409870134","4","5.9637653785308","Warning"
"594","2970","4.6340200163544","57.673103677983","4.2727656641644","21.042697648691","55.119790786225","1388.3555655266","1.1113240769382","1","9.1180719271421","Warning"
"595","2975","4.9194871837957","59.253248490933","5.5331625913808","24.39270306647","43.07061919927","2206.3653228724","1.1074938628554","1","2.6802516636881","Warning"
"596","2980","4.0084808001563","52.593557498736","5.0710103127742","26.967020463464","57.565135116656","247.19450840073","1.1223630411495","3","5.4372218373225","Warning"
"597","2985","2.6915545168311","62.788346234597","5.1467455449091","25.022053068047","71.560582376818","7091.7661565025","0.88241891199863","2","8.8583676705538","Normal"
"598","2990","2.1066550312392","61.654442511719","4.1994639298353","23.297148837082","72.029937190322","7651.5424798221","0.58045858316045","3","6.6846255872444","Normal"
"599","2995","4.1058045381698","53.458693314405","4.7306339395105","27.707651100311","59.85641758799","8484.7339039053","0.80160272787023","2","6.9559527308977","Warning"
"600","3000","4.2579870537972","50.229825704778","5.9800589859222","25.496635020634","53.09169654047","5228.9247850181","1.1764805849409","4","6.1477385073618","Warning"
"601","3005","2.0307825369891","60.540494374139","5.1599705336326","23.480654110527","74.671546096868","3353.3424005358","0.62082905364409","5","5.4359430901611","Normal"
"602","3010","0.84846506184289","50.864549289545","5.9997598387996","27.355721426661","46.699276760284","7038.3735671432","0.78864050860172","2","2.4078044231944","Normal"
"603","3015","3.2277542475993","57.282916635657","4.5754396944546","27.606787304023","54.358543646501","2189.0471099677","1.1549770770983","5","7.6742266469762","Warning"
"604","3020","3.0789274648798","59.840053028855","5.2983903695045","16.232577185076","76.18159284752","41.912589819604","0.55313608430042","4","7.6173985301775","Warning"
"605","3025","0.7007970222831","67.641086215336","4.9724388859456","24.636739767183","47.364965063982","7725.6549334693","1.0467501667579","3","3.0879889777444","Warning"
"606","3030","2.7976602964311","64.0509429243","5.6858901471397","24.228029245642","51.023135231838","8445.9998049418","0.79388304069184","5","6.2578522257611","Normal"
"607","3035","2.8956253048468","59.932639275775","5.7648116240363","16.933541068636","61.10116202818","6965.8630032434","1.0190899757506","5","8.8460283676837","Normal"
"608","3040","0.51095934502897","68.403850270956","5.5528059027487","15.296917347312","62.466342365868","9827.019816727","0.55095534451064","1","2.2173726209893","Warning"
"609","3045","2.4264669267712","51.626569071764","5.2543962199154","25.752892801237","70.364754048794","4857.5297096843","1.1063804328013","4","9.5417938169344","Normal"
"610","3050","2.4651338052997","56.775529354297","4.1202159854271","20.450701445608","72.018862701039","8592.1538734002","0.62070032826426","3","3.3770489565996","Normal"
"611","3055","1.0289390661657","53.852779551643","4.2559883638215","16.58347736802","72.53355777405","6253.5805832364","0.53091036586531","3","4.4787502009427","Normal"
"612","3060","3.489550931091","52.55907243859","4.2370805369096","26.628034704465","47.668065336658","78.662928031705","0.91378377138137","4","1.0186021045441","Warning"
"613","3065","4.1043958719379","54.408065503641","4.1510521891938","21.932454216781","64.193993706714","8247.513071186","0.82378977129396","4","6.9598772265088","Warning"
"614","3070","2.9282540718773","54.652771194551","5.2158346559965","25.609775651364","72.972997659913","9727.3947788993","0.52285739408949","1","1.5551904042593","Normal"
"615","3075","3.4988586087811","60.403289402424","4.2585509791067","29.318002238101","67.991001154398","4710.1315907048","0.66508597315155","5","5.3347186108882","Warning"
"616","3080","3.6349320931696","69.041144573133","4.6419732596092","19.161689499065","55.748328487286","7977.0325866642","0.53953549377816","1","8.2276183394215","Warning"
"617","3085","3.5535080785176","58.9462205446","5.8528940214534","24.55431492481","65.567871771231","4578.4223901889","0.65937019329133","4","1.6700021721491","Warning"
"618","3090","1.323376996442","58.061125804435","5.783444977996","19.588472324755","77.94364524098","6663.8607141213","1.103336073442","2","7.326449193152","Normal"
"619","3095","3.7387544676923","59.652622269827","5.8288342766272","22.387880064813","56.876836351205","8986.7789785283","0.92341846535497","3","4.7099000275447","Warning"
"620","3100","3.7300481957212","56.480349366719","4.0686414258335","18.361480607951","72.467929639215","8675.9048653406","1.103180569951","2","7.017747886673","Warning"
"621","3105","2.6940735356737","61.826152443673","4.0143556248695","29.706257621835","58.911937988667","2130.1736487578","0.65650025344815","2","4.2802319101224","Normal"
"622","3110","1.9283454655092","51.887357895264","4.3633654519944","15.544691274732","55.262528316954","3805.2019596014","0.75332550318318","1","3.7940175834635","Normal"
"623","3115","2.1168479343908","67.779205185158","4.2300205421615","28.427408103475","72.676670672662","635.51800075005","0.75750069644576","5","2.6775656412894","Warning"
"624","3120","3.447971354917","55.474620336737","5.6086250393093","18.381601471964","74.231452519128","5499.1742136717","0.60166766760042","2","2.9853647419093","Warning"
"625","3125","1.4771996950485","57.821441156314","5.2021083835651","15.868385219584","44.928763943375","8683.9875290689","0.89041296630216","4","9.4695276450291","Normal"
"626","3130","3.841717099808","56.954428329141","4.3469472403432","19.929189328893","66.73360610006","3163.6551084019","1.1443444848183","4","8.320352228191","Warning"
"627","3135","3.0047627797246","69.396660163601","4.7030670858568","27.286146380242","51.30127302678","6327.225757403","0.66042103218738","1","4.7112321403009","Warning"
"628","3140","1.843316974108","66.965919972478","5.1311616961074","16.57033603617","53.633428679709","9150.6184189749","0.67651050292894","2","2.9492826077286","Warning"
"629","3145","1.6014486184972","55.68042952988","5.9809706136934","26.022030428231","49.67858403234","4388.8843972583","0.64571070125397","2","1.0532038590755","Normal"
"630","3150","0.81794990618428","65.561130043728","5.4639509910429","16.758885577454","65.658906264637","5756.2677193442","0.98912509047662","4","9.9336461948687","Warning"
"631","3155","2.6018980479919","59.2374502688","4.8871711130492","21.844874287634","62.992004713984","9925.4169442735","0.64773158265826","3","1.9265992279923","Normal"
"632","3160","3.7427532015067","57.838562296132","5.1297391647163","27.883295078557","50.517597386514","2647.70116264","0.58460179963784","5","9.959072339599","Warning"
"633","3165","1.0360108430299","50.617118375492","5.7773030190719","16.162225852264","47.530448363455","2596.7220467401","0.87679995222984","3","8.8403416749583","Normal"
"634","3170","0.7581489248446","67.692267326038","4.9501879924987","26.726837821485","74.716181096351","1570.5093368178","1.0371931214318","5","5.8666068583926","Warning"
"635","3175","2.6636569316664","51.518921641922","4.133296499657","24.188196976071","67.210087696318","6551.6801911737","0.80827809413884","4","2.270886393013","Normal"
"636","3180","4.0042204773828","62.603738329935","4.3503948529911","25.627898678043","77.507956894268","1514.4445379001","0.90155497418812","5","3.656845169607","Warning"
"637","3185","4.4765233840677","58.365962991401","4.7785401818368","28.300402767866","78.113967267997","5756.2357778361","0.78942810335305","4","5.2027869644625","Warning"
"638","3190","1.1539142128913","63.079980937437","5.8203137521646","26.758278103861","48.740062059913","9019.5800354924","1.072032817443","1","2.2426617119303","Normal"
"639","3195","3.647600860004","54.310203855103","5.0305297104397","29.225920937803","65.543800189151","4881.6126238895","0.61691518845916","5","9.1478903758461","Warning"
"640","3200","1.349841109787","57.755586811302","5.864125834366","22.678234012386","60.033971151854","9107.9952967326","0.81247683670712","3","7.2918556361113","Normal"
"641","3205","3.0743015313967","52.551267926706","4.7793372769046","18.885048656947","48.674283841197","2626.5950850616","1.1741008843743","5","9.0150855730887","Warning"
"642","3210","4.4825054023104","68.963544896607","5.6627250106619","15.599719329145","51.193327413009","2180.8121849962","1.0263209853673","3","5.3843242239645","Warning"
"643","3215","2.2433359121662","57.156680295502","5.0946621064245","17.833412948529","77.816792456993","2735.9875212553","0.74878461893788","2","2.162711936789","Normal"
"644","3220","3.1789141404573","69.569887129771","4.9788239910567","25.039692174346","61.977395330863","2820.8648610852","1.1075108208647","1","4.2091291003964","Warning"
"645","3225","4.6799378456476","63.11436611438","5.0097813627183","21.666044383064","47.133125051027","3093.5895852912","0.81482354635435","2","3.2547652375706","Warning"
"646","3230","1.0479054119313","67.274527506749","5.3794611584014","15.987534832813","63.61486473592","8930.6690423414","0.75831575194706","5","3.0106908794662","Warning"
"647","3235","4.1722888695552","63.116447658135","5.3730923504031","28.649566116073","40.345061354283","8821.5985986898","0.78957843917713","5","7.8722998839065","Warning"
"648","3240","4.8766261369286","66.362027259199","4.5040024123509","24.270743229537","51.241634134357","3185.3420789927","0.63862537846357","1","4.0138429506534","Warning"
"649","3245","1.168261068147","53.400495269718","5.3620268381403","21.538141143077","76.477242629876","4593.8226166122","0.98666034255426","3","2.2798136719053","Normal"
"650","3250","0.653116397376","56.058115323042","4.9543185348011","24.416669381634","53.477508549062","6159.59187285","0.93656954155927","3","6.9625857156592","Normal"
"651","3255","2.0936002914803","55.034480583662","4.5644234942556","18.100199069151","45.214445663756","4580.5358381609","0.90250502873776","5","2.6223073194904","Normal"
"652","3260","1.5371446641278","59.34783706822","4.6590205584744","18.794616754359","60.745987686114","5727.5645804273","0.88043160883075","5","4.1766156941065","Normal"
"653","3265","3.5037385022489","67.23393827956","4.239649932668","19.183873100201","52.343654054151","8693.7460876216","1.1654203703113","5","5.1394340398484","Warning"
"654","3270","1.2469324681052","56.920536759427","5.3354715423026","24.348080288498","69.086135516294","4524.8174142242","1.1684500830906","3","2.503581218328","Normal"
"655","3275","3.7622067303314","53.069101069527","5.3054699377416","27.154610838695","69.874148586684","8385.0253130909","0.51050334551217","1","3.6101854493562","Warning"
"656","3280","1.9519377291503","62.107994282728","4.5302428395126","22.982468526766","70.234206764193","1157.9556698073","0.55546195918617","2","9.1156648698302","Normal"
"657","3285","4.8575311806637","50.630317025748","4.5023019522274","22.822254315083","58.308423741943","1106.2465559885","1.1015912847729","5","9.7908666451957","Warning"
"658","3290","2.1940025636437","50.600352374947","5.4623669311353","24.880769643906","66.209219513798","9760.8942027665","0.91552213715752","4","1.4764006519042","Normal"
"659","3295","1.2534205850999","61.274355015556","5.9584756458524","29.754085593739","68.841985349755","243.81737581761","0.89326710596721","4","5.6134672255759","Normal"
"660","3300","2.9529798010439","67.999256844978","4.8678729172056","15.414063046066","61.567110257252","3460.6329065457","0.54561875588651","2","5.6994483164608","Warning"
"661","3305","2.4581854320376","62.61670519997","5.8132841384078","26.890250501109","49.428262494852","5441.787398698","1.1982968948173","3","8.3114946081562","Normal"
"662","3310","0.72082622167678","53.976875884205","4.5705827288996","23.861205075059","40.220281483789","2201.073561099","0.96913312179042","1","3.4285430244195","Normal"
"663","3315","4.1384495507179","68.391497994519","4.178083061804","19.125821768699","68.708790727792","5787.4776006757","0.81444680768646","3","3.2813901010646","Warning"
"664","3320","4.5425479027463","61.532194114018","5.621194537259","19.012442139951","56.096017326945","6272.9836710717","0.97467200855494","5","1.0313830552318","Warning"
"665","3325","4.8207318537158","62.722504053756","4.3669133215165","22.456257415416","43.496872324916","1301.6621382931","1.1418142220662","4","1.7230158556339","Warning"
"666","3330","4.8895735596691","60.744289664949","5.2561233740891","28.52473304019","61.25235732823","2070.2988345381","0.70541077942718","4","6.5147885495796","Warning"
"667","3335","1.1170171393135","63.593262768625","4.924831878589","28.814998212226","64.521135244665","6221.5300306059","1.0173208891234","2","8.4519620965176","Normal"
"668","3340","3.7288514829683","67.737306252324","4.7738795455684","23.290932527758","78.936265626113","1669.0526482229","1.1506152867429","3","6.7362275336104","Warning"
"669","3345","3.9532129892552","55.783531478925","5.7417966588148","19.832486382925","44.002862001049","7906.3926271696","0.75255511630116","2","8.9377577795681","Warning"
"670","3350","0.55718250453509","64.084184368472","5.346816375613","24.826661830543","53.831162963093","2568.873744751","0.97328610603689","4","4.5641459635824","Normal"
"671","3355","3.944366245257","66.907140138115","4.705036337959","23.760259428452","62.549920615218","8039.3972123607","0.97402272093697","4","8.2532382661455","Warning"
"672","3360","2.3857443581229","62.717172880243","5.2042601007789","19.540216680353","53.815572800367","7594.7208330366","1.1802173194827","1","7.5511145325629","Normal"
"673","3365","4.7222811527998","69.878616138103","5.0162651600703","25.589686574263","47.283312568584","5140.2987469653","0.58649801977214","5","4.8374279060115","Warning"
"674","3370","3.2894923781127","59.29510134052","5.7443349377584","27.734053024388","61.8496170785","5579.6549310403","1.0839011990991","1","5.2088364072413","Warning"
"675","3375","1.6164929715975","50.682015162475","5.0979715680518","25.85426774172","76.549748875918","6156.1992190104","1.1250042635127","5","3.6728102974891","Normal"
"676","3380","1.8869566214571","59.66722067051","5.1938809042653","16.536074220513","60.861126618593","9080.419390647","1.0386584987857","1","9.65681430912","Normal"
"677","3385","2.558645223641","65.412593146964","4.5533625216245","29.434968889402","41.69825828755","3473.5213811923","1.1440044503492","1","5.2240747942047","Warning"
"678","3390","0.6017590112349","52.730700840639","5.9913592015645","23.920164888159","46.289324131449","5410.268170337","0.5143386288307","5","4.4820472450712","Normal"
"679","3395","4.2599387095425","58.820027761916","4.5635046850869","16.806050627012","71.864186313592","3654.9053763437","1.069388202177","3","9.4580847421055","Warning"
"680","3400","3.9577482832957","66.637122659739","4.4151321735415","16.154225090913","58.671937492599","1935.3519478871","0.56500145558754","5","9.1947100071399","Warning"
"681","3405","3.3342354024047","65.333760236302","4.3878282356108","15.669724517066","55.320976970403","1012.7325867528","1.0739445303738","3","9.6646073678023","Warning"
"682","3410","3.4510396074143","67.852805023371","4.5049509599474","25.999613289704","62.115885846066","3121.1841715505","0.99841121392631","4","2.626293282693","Warning"
"683","3415","2.0553965795506","52.553987723221","4.7772470925106","20.520746077119","45.286379157787","7908.2877274096","0.59156762694697","3","8.9231301915525","Normal"
"684","3420","4.2807785789725","52.883631389364","4.7914109939583","27.502345528116","68.550095694481","7530.9336383525","0.73370450120129","5","2.6357790306942","Warning"
"685","3425","4.6934786295098","57.353665256475","5.1361213349098","23.429870860821","46.948615637817","2193.5812069033","0.80774274154617","5","8.3225221083667","Warning"
"686","3430","3.6416958253937","69.960447615995","4.8059761602511","28.669315017165","77.403508995437","7053.0498834921","1.0088268987021","5","7.9305756299862","Warning"
"687","3435","4.7190912873809","57.062028822272","5.3369588592345","16.36738683869","55.070334053225","2265.2134236337","1.096429974713","2","7.9078244431305","Warning"
"688","3440","1.6175508785227","51.604220206874","4.993040262483","27.814260894535","47.588406361588","7962.1719969395","0.81116080041029","3","1.2839979812037","Normal"
"689","3445","1.0330387437333","50.311999148607","5.9220937842457","21.080355858468","65.850551940352","7589.4202993072","0.91860338834257","4","4.0429557398436","Normal"
"690","3450","0.86606177326524","60.837358223547","4.2782090994281","19.0591723529","49.398880156732","296.57291305598","1.1492284640694","5","7.4757693397853","Normal"
"691","3455","1.4492906941846","63.088763273359","4.6047627241772","18.629123388976","46.71502700211","9877.9284917583","0.64882805554756","3","9.7467771203097","Normal"
"692","3460","1.9150697237988","58.903554012276","5.3045895223647","25.803778525473","73.210067669931","911.3331978255","0.68427933004003","3","6.3292474670159","Normal"
"693","3465","1.6439677045223","65.202385467414","4.8643089366338","17.296144828643","48.471061475114","2190.6891386089","0.75787667880221","1","1.6824259639604","Warning"
"694","3470","1.4781758068084","56.713583698736","5.7718103078781","15.056448158263","54.867385399872","5751.4573741228","0.72652619603595","2","7.8721696245171","Normal"
"695","3475","3.5162370808491","65.106679733507","5.6478016647977","20.5288568614","46.88652712125","9216.2470362062","0.96416362363141","2","9.2759864581731","Warning"
"696","3480","4.404947265632","67.829150836551","5.9384968775844","25.770840710165","66.600088765465","9485.9793662974","0.79480288972039","4","6.1517577549608","Warning"
"697","3485","4.7103400133893","68.973995939917","5.2955378947354","22.531341848977","75.365365994342","4511.3056083545","1.0239419072478","5","1.4855157987528","Warning"
"698","3490","1.0035207231279","54.399001087452","4.9901924066379","18.741730501779","64.448086820212","4028.5790564727","0.69135212261721","1","3.3228530605336","Normal"
"699","3495","2.7764819488799","54.469312420313","5.9748951368415","21.167772910497","74.924528714752","4726.8941880348","0.94185477404599","2","6.2527623021851","Normal"
"700","3500","2.5927033911649","57.503196730582","5.0598635786302","15.671483888289","69.756737613775","202.90809196886","1.0199001691253","3","4.7020109925446","Normal"
"701","3505","2.7474144456775","51.17600985799","5.3946515034605","17.54380638341","76.554242488324","3592.2289361021","0.6556766064953","4","5.1716988593865","Normal"
"702","3510","4.3052635693341","59.706469267971","5.2300784368026","28.964639508481","75.136895604228","1.2940285525032","0.7010518873711","5","5.2408955091225","Warning"
"703","3515","2.8492731881038","68.445890014595","5.5375394062561","17.177769622186","41.857430612861","9781.9703571103","0.54865394969845","1","5.79448559992","Warning"
"704","3520","3.2908006591193","64.520645575273","4.3774185103449","26.592320242014","53.86800011417","3826.0431298756","0.87975084299032","5","8.8001888567685","Warning"
"705","3525","1.0616902037432","59.491905412835","4.891638154221","17.326597867405","78.065890434079","501.38099674161","0.58385934205458","5","1.4975273238577","Normal"
"706","3530","3.3882824809026","54.637388350917","5.1468390495985","29.91462323545","61.434111015242","707.09921202268","1.1619772152718","2","5.1693491486868","Warning"
"707","3535","2.8908270609488","55.952710061322","5.7378895852887","23.283284905491","43.782805309871","6066.2467360716","0.63542672593606","1","2.9799428930689","Normal"
"708","3540","3.1126354108304","63.348804104833","5.1975912901524","27.108013658112","55.211537397025","6397.9977189022","0.63854236951076","5","8.0363995886791","Warning"
"709","3545","3.434268012038","58.948231557096","5.5750704972623","23.739023045085","42.232691813564","1927.9466144966","0.65800987269529","4","7.1933811100417","Warning"
"710","3550","1.1877444618463","55.877171496704","4.5501281541439","23.077402428282","51.878254352119","8341.7458544917","0.70438686895098","2","2.2050210962015","Normal"
"711","3555","4.2345505714826","53.570649221455","4.4890259262655","17.664935673682","75.451722631524","5565.7004881987","0.52708231536696","1","3.2476008963093","Warning"
"712","3560","1.3629138353943","62.38808532686","4.8552284010442","16.834451517647","45.315814176908","5280.545437084","0.55931226563107","2","5.5668047723009","Normal"
"713","3565","1.6798197069276","55.367690334165","5.2218570009515","24.644043478665","77.616411301817","877.62943431811","0.90267444913627","4","3.2344901884787","Normal"
"714","3570","2.3023651502025","60.149859017063","4.1124437247047","22.088907890185","74.08779383224","166.47289302729","0.66213598701069","3","9.0229737802637","Normal"
"715","3575","1.8368847427576","69.019096857148","4.3725057513514","17.816686738515","79.896846123229","5124.9986237719","0.93003158365869","1","2.8215158184228","Warning"
"716","3580","2.4658325197038","51.295058347984","4.0135986646866","29.603715471632","52.940718650194","6859.9738244403","0.79255126246031","5","3.9824267107849","Normal"
"717","3585","2.6322027343971","64.20490456003","4.5791334042904","27.556261977411","40.558052382336","1606.4323081444","0.6115023580052","5","2.4404749921245","Normal"
"718","3590","0.90856483306849","56.587289274257","4.707601668504","15.54518391391","68.356788460996","9725.3112781421","0.73670516485637","4","5.597599105865","Normal"
"719","3595","4.1727432373535","61.55552017895","5.611212876244","19.290174930308","60.257319910653","1810.8989324591","0.59622144932786","1","8.4508094620698","Warning"
"720","3600","4.2941343912593","50.503007067697","5.9162349032024","28.213663800652","41.363245679687","8250.1535637886","0.95027374311301","4","6.9757135993873","Warning"
"721","3605","4.3133853189436","62.732653140531","4.494759581638","21.170327906525","40.514126123726","4787.8225811997","0.79842415847462","1","6.7605380320781","Warning"
"722","3610","3.9400584605565","69.565045926694","4.5800227151472","16.711852773285","52.454816182719","8182.3659152307","0.58261287366864","4","6.4180352047537","Warning"
"723","3615","4.8686777900748","62.471051552269","5.5934772145346","28.277361561772","67.313638703682","2408.1846598214","0.79192197114284","3","7.8382677304821","Warning"
"724","3620","1.7032974988848","52.779911696415","5.9082923776979","29.447541674675","60.336256958718","1823.7831573596","1.0227884458663","1","9.4797549642978","Normal"
"725","3625","2.7736421595549","55.388714161873","4.3788800959325","23.86268767954","64.938024355127","9320.2831221951","0.81771164374326","4","6.203372368074","Normal"
"726","3630","1.2734712646295","62.118354600991","5.4086820614099","26.321743780865","55.500903502663","1506.8364546469","0.57083507942787","2","6.7688100533288","Normal"
"727","3635","1.6566029077134","50.987157117786","4.3799517775587","17.221727288756","63.034605126051","5180.5182632039","0.93556271209005","2","1.4324432369376","Normal"
"728","3640","0.67595418557551","69.961917479239","4.2707845386502","17.186386685948","45.424519704739","3095.3222954184","0.75416216627027","3","3.5761915432984","Warning"
"729","3645","2.6028899780696","51.585859035587","5.789895420823","27.181930222973","51.291242203435","6746.8874260457","0.70600827397387","1","6.3143497296715","Normal"
"730","3650","1.099285521241","53.083626688216","5.6794684254387","25.938063198604","40.311512165498","2978.6321572","1.1771763310773","1","5.2260413296339","Normal"
"731","3655","4.9586214797343","51.357181175064","4.8708947339228","22.398706701378","54.011780522533","1059.7138982364","0.79824164683193","1","2.7982504358247","Warning"
"732","3660","1.6239160032557","57.98629579368","4.4535471804514","17.027514172619","50.057154914694","2820.8029532137","1.095759369833","4","2.7350462460731","Normal"
"733","3665","2.0748662058525","63.528418383266","4.8142006087969","19.129474783652","41.664684502027","1926.5953961617","0.8589135367841","4","5.8935818802663","Normal"
"734","3670","4.9128721989384","50.562099028747","4.5140482652452","18.139641643701","44.06835790221","9705.8738075962","0.81817117171928","3","6.2405200118377","Warning"
"735","3675","3.1021483746799","63.529913601709","4.6174019859227","16.798598448919","79.72869129617","9844.3711543239","0.51289360754575","4","1.7480192788825","Warning"
"736","3680","2.7291271083752","65.259178140414","5.5077933157915","22.056741515984","51.328987659621","4348.0975990642","0.70049102197708","1","2.8650967042885","Warning"
"737","3685","4.210026550184","67.517954034733","5.9514303316643","20.495787648723","44.368393846583","4526.2918643756","0.84677169141864","3","4.8720605537255","Warning"
"738","3690","3.7902652058494","64.00355954991","5.8442209635643","28.796466441091","76.223275103654","1621.968616117","0.57009256822228","5","2.9135327813182","Warning"
"739","3695","2.4306796760581","68.487046616551","5.7868439856299","24.716304332041","48.01995000885","818.15727768384","0.66862205082105","5","1.0270059933967","Warning"
"740","3700","4.2829271315766","54.096790800067","4.5862173173363","23.828297202418","68.565246270206","8564.1489409049","0.87059129036094","1","3.2646719779446","Warning"
"741","3705","2.5321961399371","55.053573429973","5.2724328823792","19.767903803408","62.387951551395","4031.5109899893","0.80653215846271","3","2.3594100946131","Normal"
"742","3710","2.5650007840334","66.126142818189","4.1331168315134","16.044017987428","68.743995899761","7873.4364243221","1.0191234116199","4","4.6772525774178","Warning"
"743","3715","4.1776316516672","67.278276839361","5.5379899560328","29.43683255968","70.330310333912","4531.7167135723","0.96093824777113","4","2.1884682884123","Warning"
"744","3720","2.4912577779213","68.075952346226","5.2121394565489","29.359352049882","49.186468453706","3903.4786568792","0.97729588959187","2","3.6023677206712","Warning"
"745","3725","3.1395363078287","63.222193446168","5.3772936081224","24.526906576209","40.267479768075","4568.6075771016","0.53441734737536","2","8.6220075220967","Warning"
"746","3730","3.9731037330762","60.475963074386","5.7067006619365","24.143850709405","49.968780466748","250.14273775276","0.59950607678612","1","5.656472158562","Warning"
"747","3735","2.1779791994445","57.731688845095","4.671842923149","20.695719585902","53.99164482154","2692.8317212973","1.0571992622419","3","6.3414715247172","Normal"
"748","3740","3.7288848660961","57.412218666888","5.8820888115146","29.569064233943","59.08809148022","1282.5767388965","0.72207266210464","5","1.7103214925806","Warning"
"749","3745","2.2396483558554","60.693942141815","4.2836613065183","19.528425240663","40.273489517488","8988.3528819808","1.0166321118254","5","4.3805576155071","Normal"
"750","3750","2.2352763206508","69.305519919615","4.1473992284437","29.302147269015","77.679719511215","3456.6712419678","1.0010393526415","2","3.7532903345219","Warning"
"751","3755","0.84467543646765","64.956073065935","5.8217602557873","28.652262903298","47.935992677532","4258.9755986581","1.189663988145","2","8.6213499231931","Normal"
"752","3760","3.074621041808","50.939316943965","4.4856569801084","19.983431365588","55.525615777151","9141.0506666289","0.75697483512162","5","4.6624399023444","Warning"
"753","3765","3.8498594525606","53.155239064159","4.5034200794665","16.383507667095","56.50902640793","3272.6855941361","0.97468212672699","1","8.9141731206468","Warning"
"754","3770","3.7346599384843","59.734436965303","5.0346162936498","28.316566838342","64.318514926191","6740.887456208","1.0939518083255","1","5.6706185128734","Warning"
"755","3775","0.77616876660599","69.703862707921","4.4179452017404","26.216489261612","60.253379705394","5070.0619343184","1.1915423970696","5","3.3118095968643","Warning"
"756","3780","4.6319562566631","63.366953616924","4.7772119883185","17.210253590237","60.833701040215","880.9340518759","1.0413069349915","1","8.5152969102763","Warning"
